Time(ms),Temp(C),Pressure(hPa),Alt(m),FiltAlt(m),AccX(g),AccY(g),AccZ(g),GyroX(deg/s),GyroY(deg/s),GyroZ(deg/s),AngleX(deg),AngleY(deg),AngleZ(deg),LM35Temp(C)
50031,22.20,995.03,152.98,152.76,0.04,-0.06,1.15,4.91,-0.01,11.11,53.30,77.02,568.04,21.00
50062,22.20,994.98,153.42,152.89,0.04,-0.07,1.15,4.57,-0.92,10.97,53.28,77.01,568.38,20.51
50093,22.20,994.98,153.42,153.00,0.04,-0.07,1.14,4.45,-1.35,10.74,53.26,76.99,568.71,20.51
50127,22.20,994.98,153.42,153.08,0.03,-0.07,1.16,4.94,-1.08,11.08,53.28,76.98,569.09,21.00
50159,22.20,994.94,153.80,153.23,0.03,-0.06,1.16,4.88,-0.94,11.49,53.29,76.98,569.45,21.00
50190,22.20,994.94,153.80,153.34,0.04,-0.06,1.13,4.65,-0.30,11.34,53.28,76.99,569.80,21.00
50221,22.20,994.94,153.80,153.43,0.05,-0.07,1.14,4.54,-0.62,10.83,53.27,76.99,570.14,21.48
50253,22.20,994.91,154.05,153.56,0.04,-0.06,1.14,4.69,-1.03,10.70,53.27,76.97,570.48,21.48
50285,22.20,994.91,154.05,153.66,0.03,-0.07,1.15,4.69,-0.45,10.74,53.27,76.99,570.83,21.00
50318,22.20,994.91,154.05,153.74,0.03,-0.07,1.16,4.71,-0.19,11.14,53.27,77.02,571.19,20.51
50349,22.21,994.87,154.35,153.86,0.04,-0.06,1.15,4.65,0.24,11.09,53.27,77.04,571.54,20.51
50381,22.21,994.87,154.35,153.96,0.05,-0.07,1.14,4.46,-0.36,10.83,53.25,77.04,571.88,20.51
50413,22.21,994.87,154.35,154.04,0.05,-0.07,1.15,4.62,-0.74,10.73,53.25,77.03,572.23,21.00
50444,22.20,994.84,154.63,154.15,0.04,-0.07,1.14,4.66,-1.11,10.91,53.25,77.02,572.57,20.51
50477,22.20,994.84,154.63,154.25,0.04,-0.06,1.15,4.86,0.01,11.28,53.26,77.04,572.94,20.51
50509,22.20,994.84,154.63,154.33,0.05,-0.07,1.14,4.69,-0.33,11.02,53.26,77.04,573.29,21.48
50541,22.20,994.82,154.77,154.41,0.04,-0.07,1.15,4.74,-1.47,10.96,53.26,77.01,573.64,21.48
50572,22.20,994.82,154.77,154.48,0.03,-0.07,1.14,4.40,-1.23,10.99,53.24,77.00,573.98,20.02
50603,22.20,994.82,154.77,154.54,0.04,-0.07,1.14,4.62,-0.74,10.91,53.22,77.00,574.32,21.00
50635,22.20,994.79,155.05,154.64,0.03,-0.06,1.15,4.82,-0.12,11.23,53.24,77.03,574.68,21.48
50669,22.20,994.79,155.05,154.72,0.05,-0.07,1.14,4.56,-1.09,10.99,53.24,77.00,575.05,21.00
50700,22.20,994.79,155.05,154.79,0.05,-0.07,1.15,4.34,-0.86,10.74,53.22,76.99,575.39,20.51
50731,22.20,994.73,155.56,154.94,0.04,-0.07,1.15,4.63,-0.50,10.79,53.22,77.00,575.72,21.00
50763,22.20,994.73,155.56,155.07,0.03,-0.07,1.15,4.63,-0.39,11.23,53.22,77.02,576.08,21.48
50795,22.20,994.73,155.56,155.17,0.04,-0.07,1.15,4.98,0.01,11.35,53.22,77.04,576.44,21.48
50828,22.21,994.71,155.69,155.27,0.05,-0.06,1.15,4.53,-0.44,10.83,53.23,77.04,576.80,20.51
50859,22.21,994.71,155.69,155.35,0.05,-0.07,1.15,4.57,-1.12,10.88,53.22,77.02,577.14,21.00
50891,22.21,994.71,155.69,155.42,0.03,-0.07,1.15,4.74,-0.71,10.97,53.22,77.03,577.49,21.48
50923,22.21,994.66,156.14,155.56,0.04,-0.06,1.15,4.88,-0.60,11.34,53.23,77.03,577.85,20.51
50954,22.21,994.66,156.14,155.68,0.03,-0.07,1.14,4.94,-0.44,11.12,53.23,77.05,578.20,21.48
50985,22.21,994.66,156.14,155.77,0.05,-0.06,1.14,4.34,-0.51,10.80,53.22,77.05,578.53,21.00
51019,22.21,994.63,156.40,155.90,0.04,-0.07,1.15,4.63,-1.18,10.70,53.23,77.03,578.89,21.00
51051,22.21,994.63,156.40,156.00,0.04,-0.06,1.14,4.65,-0.60,11.15,53.23,77.03,579.25,21.00
51082,22.21,994.63,156.40,156.08,0.03,-0.07,1.15,4.62,0.14,11.35,53.23,77.07,579.60,20.51
51113,22.20,994.59,156.74,156.21,0.04,-0.06,1.15,5.32,-0.04,12.02,53.25,77.08,579.98,21.00
51145,22.20,994.59,156.74,156.32,0.05,-0.07,1.13,4.54,-0.39,10.56,53.24,77.08,580.31,21.48
51179,22.20,994.59,156.74,156.40,0.04,-0.07,1.15,4.63,-0.77,10.67,53.25,77.08,580.68,21.48
51210,22.20,994.55,157.10,156.54,0.03,-0.07,1.15,4.85,-0.99,11.05,53.25,77.07,581.02,21.00
51241,22.20,994.55,157.10,156.65,0.04,-0.07,1.15,4.72,-0.99,11.00,53.24,77.06,581.36,20.51
51273,22.20,994.55,157.10,156.74,0.04,-0.06,1.15,5.03,-0.80,11.46,53.26,77.06,581.73,20.02
51305,22.21,994.54,157.20,156.83,0.04,-0.07,1.15,4.85,-0.44,11.34,53.27,77.07,582.09,21.00
51336,22.21,994.54,157.20,156.91,0.04,-0.06,1.14,4.85,0.17,11.03,53.27,77.09,582.43,21.48
51369,22.21,994.54,157.20,156.97,0.03,-0.07,1.14,4.71,-0.85,11.44,53.27,77.09,582.81,21.48
51401,22.20,994.51,157.39,157.05,0.02,-0.07,1.15,4.46,0.74,10.86,53.26,77.16,583.16,20.51
51433,22.20,994.51,157.39,157.12,0.07,-0.06,1.14,4.76,-1.02,10.85,53.27,77.11,583.50,21.48
51464,22.20,994.51,157.39,157.17,0.03,-0.06,1.15,5.06,-0.56,11.15,53.28,77.12,583.85,20.51
51495,22.21,994.53,157.23,157.18,0.04,-0.07,1.15,4.60,-0.34,10.77,53.27,77.13,584.18,21.00
51527,22.21,994.53,157.23,157.19,0.04,-0.06,1.14,4.74,-0.82,10.96,53.27,77.11,584.53,20.02
51561,22.21,994.53,157.23,157.20,0.03,-0.07,1.15,4.62,-0.54,10.99,53.28,77.12,584.91,21.00
51592,22.21,994.53,157.23,157.21,0.04,-0.06,1.14,4.88,-0.57,11.09,53.28,77.12,585.25,21.48
51623,22.21,994.53,157.23,157.21,0.04,-0.07,1.15,4.88,-0.85,11.28,53.28,77.12,585.60,21.48
51655,22.21,994.53,157.23,157.22,0.04,-0.06,1.14,4.65,-1.18,11.08,53.28,77.10,585.96,21.00
51687,22.21,994.58,156.79,157.13,0.04,-0.06,1.15,4.72,-0.96,10.93,53.28,77.09,586.31,21.00
51720,22.21,994.58,156.79,157.06,0.04,-0.06,1.15,4.77,-1.08,11.14,53.29,77.07,586.67,21.00
51751,22.21,994.58,156.79,157.01,0.04,-0.06,1.14,4.77,-1.06,11.05,53.29,77.05,587.02,20.51
51783,22.20,994.61,156.61,156.93,0.04,-0.07,1.14,4.65,-0.65,11.05,53.29,77.05,587.37,21.00
51815,22.20,994.61,156.61,156.87,0.04,-0.06,1.15,4.60,-0.41,11.05,53.29,77.06,587.72,21.48
51846,22.20,994.61,156.61,156.82,0.04,-0.07,1.15,4.69,-0.33,10.83,53.29,77.06,588.07,21.00
51878,22.21,994.62,156.51,156.76,0.04,-0.07,1.14,4.60,-0.21,10.85,53.28,77.08,588.41,20.51
51912,22.21,994.62,156.51,156.71,0.03,-0.07,1.14,4.53,-0.79,10.94,53.28,77.07,588.78,21.00
51944,22.21,994.62,156.51,156.67,0.04,-0.06,1.14,4.60,-0.67,10.99,53.28,77.07,589.13,21.00
51976,22.20,994.65,156.26,156.59,0.04,-0.07,1.14,4.63,-0.47,10.96,53.27,77.08,589.48,21.00
52007,22.20,994.65,156.26,156.52,0.03,-0.07,1.15,4.62,-0.24,10.74,53.27,77.10,589.81,21.48
52039,22.20,994.65,156.26,156.47,0.03,-0.07,1.15,4.66,-0.34,10.91,53.27,77.12,590.16,21.00
52073,22.21,994.69,155.85,156.35,0.04,-0.06,1.15,4.59,-0.30,11.03,53.28,77.13,590.54,20.51
52104,22.21,994.69,155.85,156.25,0.03,-0.07,1.15,4.71,-0.45,10.99,53.27,77.14,590.88,21.00
52135,22.21,994.69,155.85,156.17,0.04,-0.06,1.14,4.79,-0.89,11.00,53.27,77.13,591.22,21.00
52167,22.21,994.71,155.74,156.08,0.03,-0.06,1.14,4.88,-1.06,10.96,53.28,77.12,591.57,20.51
52199,22.21,994.71,155.74,156.02,0.04,-0.07,1.14,4.83,-1.03,10.93,53.28,77.11,591.92,21.00
52230,22.21,994.71,155.74,155.96,0.03,-0.06,1.14,4.76,-1.20,11.06,53.28,77.09,592.27,21.48
52264,22.20,994.74,155.44,155.86,0.04,-0.07,1.14,4.69,-0.68,11.14,53.29,77.09,592.64,21.48
52296,22.20,994.74,155.44,155.77,0.04,-0.06,1.15,4.82,-1.12,11.17,53.29,77.07,593.00,21.48
52328,22.20,994.74,155.44,155.71,0.03,-0.06,1.14,4.74,-1.15,11.14,53.30,77.06,593.35,21.00
52360,22.21,994.75,155.39,155.64,0.03,-0.07,1.14,4.63,-0.85,11.18,53.29,77.06,593.71,21.48
52391,22.21,994.75,155.39,155.59,0.04,-0.07,1.14,4.54,-0.77,10.91,53.28,77.05,594.05,20.51
52425,22.21,994.75,155.39,155.55,0.03,-0.07,1.15,4.80,-1.05,10.96,53.29,77.04,594.42,21.00
52457,22.20,994.78,155.10,155.46,0.04,-0.07,1.15,4.60,-1.18,11.09,53.28,77.02,594.78,21.00
52488,22.20,994.78,155.10,155.39,0.03,-0.07,1.14,4.63,-0.42,10.85,53.27,77.03,595.11,21.00
52519,22.20,994.78,155.10,155.33,0.04,-0.06,1.14,4.63,-0.25,11.09,53.27,77.05,595.46,21.00
52551,22.20,994.78,155.10,155.28,0.04,-0.07,1.15,4.68,-0.39,10.89,53.26,77.06,595.81,21.00
52583,22.20,994.78,155.10,155.25,0.03,-0.07,1.15,4.68,-0.86,11.02,53.26,77.06,596.16,21.48
52616,22.20,994.78,155.10,155.22,0.04,-0.07,1.15,4.79,-0.74,11.08,53.27,77.05,596.52,20.51
52647,22.20,994.78,154.78,155.13,0.04,-0.07,1.14,4.92,-0.86,11.03,53.27,77.05,596.87,20.51
52679,22.21,994.82,154.78,155.06,0.04,-0.06,1.15,4.91,-0.97,11.22,53.27,77.03,597.23,21.00
52711,22.21,994.82,154.78,155.00,0.03,-0.07,1.14,4.65,-1.05,11.03,53.27,77.03,597.58,21.48
52742,22.21,994.82,154.78,154.96,0.04,-0.07,1.14,4.68,-0.74,11.08,53.27,77.03,597.93,21.00
52774,22.20,994.85,154.58,154.88,0.05,-0.07,1.15,4.56,-0.56,10.91,53.25,77.02,598.27,21.00
52808,22.20,994.85,154.58,154.82,0.04,-0.07,1.14,4.71,-1.02,11.08,53.26,77.01,598.65,21.48
52840,22.20,994.85,154.58,154.77,0.04,-0.07,1.14,4.68,-0.94,11.17,53.25,77.01,599.01,21.00
52872,22.21,994.84,154.61,154.74,0.04,-0.06,1.14,4.71,-0.68,10.83,53.26,77.00,599.35,21.00
52903,22.21,994.84,154.61,154.71,0.04,-0.07,1.14,4.53,-0.28,10.94,53.24,77.02,599.69,21.00
52935,22.21,994.84,154.61,154.69,0.04,-0.07,1.14,4.50,-0.18,10.85,53.24,77.03,600.04,21.00
52969,22.20,994.85,154.52,154.66,0.04,-0.07,1.15,4.56,-0.65,10.99,53.24,77.03,600.41,20.51
53000,22.20,994.85,154.52,154.63,0.04,-0.06,1.14,4.50,-0.13,10.77,53.23,77.05,600.75,21.48
53031,22.20,994.85,154.52,154.61,0.03,-0.07,1.15,4.76,-0.47,10.91,53.23,77.06,601.08,21.00
53063,22.20,994.89,154.17,154.52,0.04,-0.07,1.15,4.77,-0.70,11.05,53.23,77.06,601.44,20.51
53095,22.20,994.89,154.17,154.45,0.04,-0.07,1.14,4.89,-0.88,11.18,53.23,77.05,601.80,21.48
53126,22.20,994.89,154.17,154.39,0.04,-0.07,1.15,4.91,-1.21,11.09,53.24,77.04,602.15,20.51
53160,22.20,994.92,153.95,154.30,0.04,-0.07,1.15,4.77,-0.67,10.89,53.24,77.03,602.51,20.51
53192,22.20,994.92,153.95,154.23,0.04,-0.07,1.14,4.88,-0.85,11.03,53.24,77.02,602.86,21.00
53224,22.20,994.92,153.95,154.18,0.04,-0.07,1.14,4.77,-1.17,11.17,53.24,77.00,603.22,21.00
53256,22.21,994.98,153.42,154.02,0.04,-0.07,1.14,4.74,-0.92,11.18,53.24,76.99,603.58,20.51
53287,22.21,994.98,153.42,153.90,0.04,-0.07,1.14,4.92,-1.18,11.26,53.25,76.97,603.93,21.48
53321,22.21,994.98,153.42,153.80,0.04,-0.07,1.15,4.69,-0.82,10.99,53.25,76.97,604.30,20.02
53353,22.21,994.99,153.39,153.72,0.03,-0.07,1.13,4.88,-1.18,11.06,53.26,76.96,604.66,21.48
53384,22.21,994.99,153.39,153.66,0.04,-0.07,1.15,4.62,-0.62,11.00,53.24,76.96,605.00,20.51
53415,22.21,994.99,153.39,153.60,0.04,-0.07,1.15,4.53,-0.33,10.99,53.23,76.97,605.34,21.48
53447,22.21,995.01,153.17,153.52,0.04,-0.07,1.14,4.42,-0.21,10.89,53.22,76.98,605.69,21.00
53479,22.21,995.01,153.17,153.45,0.04,-0.07,1.14,4.74,-0.41,11.00,53.22,76.99,606.04,21.00
53512,22.21,995.01,153.17,153.39,0.04,-0.07,1.14,4.66,-0.44,10.94,53.22,76.99,606.40,20.02
53543,22.21,995.02,153.09,153.33,0.04,-0.06,1.15,4.63,-0.41,11.05,53.21,77.00,606.74,20.51
53575,22.21,995.02,153.09,153.28,0.04,-0.07,1.15,4.74,-0.85,11.11,53.22,76.99,607.10,21.00
53607,22.21,995.02,153.09,153.24,0.03,-0.07,1.15,4.63,-1.08,11.25,53.21,76.98,607.46,21.48
53638,22.21,995.01,153.19,153.23,0.04,-0.07,1.15,4.59,-1.14,11.02,53.21,76.97,607.81,21.00
53672,22.21,995.01,153.19,153.22,0.04,-0.07,1.15,4.69,-0.74,10.97,53.21,76.97,608.17,21.00
53704,22.21,995.01,153.19,153.22,0.03,-0.07,1.15,4.83,-0.62,11.11,53.22,76.98,608.53,21.00
53736,22.21,995.06,152.77,153.13,0.04,-0.07,1.14,4.89,-1.03,11.03,53.22,76.97,608.88,20.51
53768,22.21,995.06,152.77,153.06,0.04,-0.07,1.15,4.71,-0.91,11.18,53.22,76.96,609.24,20.02
53799,22.21,995.06,152.77,153.00,0.04,-0.07,1.15,4.68,-0.76,11.06,53.21,76.96,609.58,21.00
53831,22.21,995.10,152.46,152.89,0.03,-0.07,1.15,4.53,-0.67,10.99,53.21,76.97,609.93,21.48
53865,22.21,995.10,152.46,152.81,0.03,-0.07,1.14,4.63,-1.09,11.02,53.21,76.96,610.31,20.51
53896,22.21,995.10,152.46,152.74,0.04,-0.07,1.14,4.51,-0.62,11.05,53.20,76.96,610.65,21.00
53927,22.21,995.10,152.45,152.68,0.04,-0.07,1.14,4.66,-0.63,11.02,53.20,76.97,610.99,21.48
53959,22.21,995.10,152.45,152.63,0.04,-0.07,1.15,4.62,-0.44,11.03,53.20,76.97,611.34,21.48
53991,22.21,995.10,152.45,152.60,0.04,-0.07,1.13,4.59,-0.21,10.83,53.19,76.99,611.69,21.00
54022,22.21,995.13,152.14,152.50,0.04,-0.06,1.15,4.79,-0.62,10.94,53.20,76.99,612.04,21.48
54056,22.21,995.13,152.14,152.43,0.03,-0.07,1.14,4.59,-0.30,10.82,53.20,77.00,612.40,20.51
54088,22.21,995.13,152.14,152.37,0.03,-0.07,1.15,4.57,-0.34,10.93,53.20,77.02,612.75,21.00
54120,22.21,995.15,152.01,152.30,0.04,-0.07,1.16,4.59,-0.18,10.83,53.19,77.03,613.09,20.51
54152,22.21,995.15,152.01,152.24,0.04,-0.07,1.15,4.68,-0.77,11.18,53.19,77.03,613.45,21.48
54183,22.21,995.15,152.01,152.20,0.04,-0.07,1.15,4.66,-0.92,11.12,53.19,77.02,613.80,21.00
54217,22.21,995.17,151.85,152.13,0.04,-0.06,1.15,4.66,-0.36,10.89,53.20,77.03,614.17,20.51
54249,22.21,995.17,151.85,152.07,0.04,-0.06,1.14,4.76,-0.30,10.89,53.21,77.05,614.52,20.51
54280,22.21,995.17,151.85,152.03,0.03,-0.07,1.15,4.71,-1.12,11.25,53.20,77.04,614.86,20.51
54311,22.21,995.17,151.80,151.98,0.04,-0.06,1.14,4.69,-1.18,11.15,53.20,77.03,615.21,21.00
54343,22.21,995.17,151.80,151.95,0.03,-0.06,1.14,4.72,-1.02,11.08,53.21,77.02,615.56,21.00
54375,22.21,995.17,151.80,151.92,0.04,-0.06,1.15,4.63,-0.94,11.08,53.21,77.01,615.92,21.48
54408,22.21,995.16,151.93,151.92,0.04,-0.07,1.14,4.68,-0.99,11.06,53.21,76.99,616.28,21.00
54439,22.21,995.16,151.93,151.92,0.04,-0.06,1.14,4.68,-0.68,11.03,53.21,76.99,616.63,21.00
54471,22.21,995.16,151.93,151.92,0.03,-0.06,1.14,4.59,-0.56,10.96,53.21,77.00,616.98,21.48
54503,22.20,995.18,151.72,151.88,0.04,-0.06,1.15,4.68,-0.19,11.00,53.21,77.01,617.33,21.00
54534,22.20,995.18,151.72,151.85,0.04,-0.07,1.14,4.65,-0.21,10.96,53.20,77.02,617.68,21.00
54568,22.20,995.18,151.72,151.82,0.04,-0.06,1.15,4.63,-0.71,11.08,53.21,77.02,618.04,21.00
54600,22.21,995.23,151.33,151.72,0.04,-0.07,1.14,4.45,-0.39,11.06,53.20,77.03,618.40,21.00
54632,22.21,995.23,151.33,151.65,0.04,-0.07,1.14,4.56,-0.51,11.03,53.19,77.04,618.75,21.48
54664,22.21,995.23,151.33,151.58,0.04,-0.07,1.14,4.71,-0.38,10.97,53.19,77.05,619.10,21.48
54695,22.21,995.24,151.26,151.52,0.04,-0.07,1.15,4.88,-0.45,10.93,53.20,77.05,619.44,21.48
54727,22.21,995.24,151.26,151.47,0.03,-0.07,1.15,4.66,-0.53,10.97,53.20,77.06,619.79,20.51
54761,22.21,995.24,151.26,151.43,0.04,-0.07,1.14,4.63,-0.39,10.91,53.20,77.07,620.16,21.00
54792,22.21,995.29,150.81,151.30,0.04,-0.07,1.14,4.79,-0.82,10.97,53.20,77.06,620.50,21.00
54823,22.21,995.29,150.81,151.20,0.04,-0.07,1.15,4.88,-1.03,11.22,53.20,77.05,620.85,21.48
54855,22.21,995.29,150.81,151.12,0.04,-0.07,1.15,4.69,-0.89,11.08,53.20,77.05,621.21,20.51
54887,22.20,995.28,150.94,151.09,0.04,-0.07,1.14,4.66,-0.74,10.82,53.20,77.05,621.55,21.00
54920,22.20,995.28,150.94,151.06,0.03,-0.06,1.14,4.77,-0.97,11.05,53.21,77.04,621.92,21.00
54951,22.20,995.28,150.94,151.03,0.04,-0.07,1.14,4.69,-0.91,10.99,53.20,77.03,622.26,20.51
54983,22.20,995.28,150.91,151.01,0.04,-0.07,1.15,4.59,-0.59,10.93,53.19,77.04,622.61,21.00
55015,22.20,995.28,150.91,150.99,0.04,-0.07,1.14,4.50,-0.45,10.86,53.19,77.04,622.95,20.51
55046,22.20,995.28,150.91,150.97,0.04,-0.07,1.15,4.57,-0.36,11.05,53.18,77.05,623.31,20.51
55078,22.21,995.29,150.86,150.95,0.04,-0.06,1.14,4.62,-0.24,10.71,53.18,77.06,623.64,20.02
55112,22.21,995.29,150.86,150.93,0.04,-0.07,1.15,4.53,-0.67,10.97,53.18,77.06,624.01,20.51
55144,22.21,995.29,150.86,150.92,0.04,-0.07,1.15,4.68,-0.48,10.99,53.17,77.06,624.36,21.00
55176,22.21,995.30,150.71,150.88,0.04,-0.07,1.14,4.63,-0.33,10.93,53.17,77.07,624.71,20.51
55207,22.21,995.30,150.71,150.84,0.04,-0.07,1.15,4.82,-0.36,10.91,53.17,77.08,625.05,21.00
55239,22.21,995.30,150.71,150.82,0.04,-0.07,1.15,4.72,-0.45,10.85,53.17,77.08,625.40,21.00
55271,22.21,995.35,150.33,150.72,0.04,-0.07,1.14,4.62,-0.62,10.88,53.17,77.07,625.75,21.00
55301,22.21,995.35,150.33,150.64,0.05,-0.07,1.14,4.68,-0.76,11.23,53.16,77.06,626.10,20.51
55333,22.21,995.35,150.33,150.58,0.04,-0.07,1.15,4.66,-0.56,10.97,53.16,77.07,626.44,20.51
55365,22.21,995.35,150.30,150.52,0.04,-0.07,1.15,4.60,-0.50,11.00,53.15,77.07,626.79,20.02
55396,22.21,995.35,150.30,150.48,0.04,-0.07,1.14,4.51,-0.24,10.77,53.15,77.08,627.12,20.51
55427,22.21,995.35,150.30,150.44,0.04,-0.07,1.15,4.65,-0.54,11.00,53.14,77.09,627.46,20.51
55461,22.20,995.36,150.25,150.40,0.04,-0.06,1.14,4.66,-0.24,10.82,53.15,77.10,627.83,20.51
55493,22.20,995.36,150.25,150.37,0.04,-0.07,1.14,4.71,-0.28,10.89,53.15,77.11,628.18,21.00
55524,22.20,995.36,150.25,150.35,0.04,-0.07,1.15,4.88,-0.77,10.79,53.16,77.11,628.51,21.00
55555,22.21,995.36,150.26,150.33,0.03,-0.07,1.14,4.85,-1.03,11.05,53.16,77.10,628.86,21.00
55587,22.21,995.36,150.26,150.32,0.04,-0.06,1.15,4.71,-0.96,11.02,53.16,77.09,629.21,21.00
55619,22.21,995.36,150.26,150.31,0.04,-0.07,1.15,4.69,-0.85,10.96,53.16,77.08,629.56,21.00
55652,22.21,995.40,149.91,150.23,0.03,-0.07,1.14,4.80,-0.99,11.05,53.17,77.07,629.92,21.00
55683,22.21,995.40,149.91,150.17,0.04,-0.07,1.14,4.40,-0.71,11.02,53.16,77.07,630.26,21.00
55715,22.21,995.40,149.91,150.12,0.04,-0.07,1.15,4.66,-0.53,11.09,53.16,77.08,630.62,21.00
55747,22.21,995.42,149.71,150.03,0.04,-0.07,1.15,4.68,-0.33,10.91,53.16,77.08,630.97,21.48
55778,22.21,995.42,149.71,149.97,0.04,-0.06,1.15,4.65,-0.33,11.00,53.16,77.09,631.31,21.00
55811,22.21,995.42,149.71,149.92,0.04,-0.07,1.15,4.60,-0.59,10.91,53.15,77.09,631.67,21.00
55843,22.21,995.42,149.70,149.88,0.04,-0.07,1.14,4.72,-0.31,10.85,53.15,77.10,632.02,21.48
55875,22.21,995.42,149.70,149.84,0.04,-0.06,1.14,4.65,-0.36,10.88,53.16,77.11,632.37,20.51
55906,22.21,995.42,149.70,149.81,0.04,-0.07,1.14,4.71,-0.91,11.02,53.15,77.10,632.71,21.48
55937,22.21,995.42,149.32,149.71,0.04,-0.07,1.15,4.74,-1.06,11.09,53.15,77.09,633.05,21.48
55969,22.20,995.46,149.35,149.64,0.04,-0.07,1.14,4.76,-1.15,10.97,53.15,77.07,633.40,21.00
56003,22.20,995.46,149.35,149.58,0.04,-0.07,1.15,4.77,-0.60,11.06,53.16,77.07,633.78,20.51
56034,22.20,995.46,149.35,149.54,0.04,-0.07,1.14,4.74,-1.32,11.14,53.16,77.05,634.12,20.02
56065,22.21,995.46,149.42,149.51,0.04,-0.08,1.15,4.60,-1.03,10.94,53.14,77.03,634.46,21.00
56097,22.21,995.46,149.42,149.49,0.03,-0.07,1.14,4.54,-0.91,10.96,53.14,77.03,634.81,21.00
56129,22.21,995.46,149.42,149.48,0.04,-0.07,1.14,4.62,-0.65,10.99,53.14,77.03,635.16,20.02
56162,22.21,995.52,148.91,149.36,0.04,-0.07,1.15,4.45,-0.60,10.94,53.13,77.03,635.53,21.48
56193,22.21,995.52,148.91,149.27,0.04,-0.07,1.16,4.60,-0.56,11.00,53.12,77.04,635.87,20.51
56225,22.21,995.52,148.91,149.20,0.04,-0.07,1.14,4.69,-0.24,10.77,53.12,77.04,636.21,21.00
56257,22.21,995.50,149.05,149.17,0.04,-0.07,1.14,4.71,-0.13,11.02,53.12,77.06,636.56,21.00
56288,22.21,995.50,149.05,149.15,0.04,-0.07,1.15,4.66,-1.03,11.00,53.12,77.05,636.91,21.00
56319,22.21,995.50,149.05,149.13,0.03,-0.07,1.15,4.83,-1.11,11.00,53.12,77.04,637.25,21.00
56353,22.21,995.49,149.11,149.12,0.04,-0.07,1.15,4.66,-0.54,10.88,53.13,77.05,637.62,21.00
56385,22.21,995.49,149.11,149.12,0.04,-0.07,1.15,4.86,-0.86,11.05,53.13,77.04,637.97,21.48
56416,22.21,995.49,149.11,149.12,0.04,-0.07,1.15,4.54,-0.77,10.96,53.12,77.03,638.31,21.48
56447,22.20,995.51,148.98,149.09,0.04,-0.07,1.15,4.65,-0.76,11.02,53.11,77.03,638.65,21.00
56479,22.20,995.51,148.98,149.07,0.03,-0.07,1.13,4.54,-0.60,10.99,53.11,77.04,639.00,21.00
56513,22.20,995.51,148.98,149.05,0.03,-0.07,1.14,4.66,-0.96,11.18,53.12,77.03,639.38,20.51
56544,22.20,995.55,148.67,148.98,0.03,-0.07,1.15,4.63,-0.67,10.94,53.11,77.03,639.72,21.00
56575,22.20,995.55,148.67,148.91,0.04,-0.07,1.16,4.62,-0.34,10.86,53.11,77.05,640.06,20.51
56607,22.20,995.55,148.67,148.87,0.04,-0.06,1.15,4.72,-0.27,10.89,53.12,77.06,640.41,21.00
56639,22.21,995.55,148.67,148.83,0.04,-0.07,1.14,4.76,-0.54,11.11,53.12,77.06,640.76,20.02
56670,22.21,995.55,148.67,148.79,0.05,-0.07,1.14,4.79,-1.03,11.20,53.12,77.04,641.11,20.02
56703,22.21,995.55,148.67,148.77,0.04,-0.07,1.14,4.74,-0.67,10.94,53.12,77.04,641.47,20.51
56735,22.21,995.56,148.52,148.72,0.04,-0.07,1.15,4.82,-0.96,11.11,53.13,77.03,641.83,20.51
56767,22.21,995.56,148.52,148.68,0.04,-0.07,1.14,4.77,-1.06,11.28,53.13,77.02,642.19,20.51
56798,22.21,995.56,148.52,148.65,0.04,-0.06,1.15,4.63,-0.91,11.15,53.13,77.01,642.53,21.00
56829,22.20,995.55,148.60,148.64,0.04,-0.07,1.15,4.57,-0.42,10.97,53.12,77.02,642.87,20.02
56861,22.20,995.55,148.60,148.63,0.05,-0.07,1.14,4.89,-0.12,10.74,53.12,77.02,643.22,20.51
56895,22.20,995.55,148.60,148.62,0.04,-0.07,1.15,4.60,-0.83,10.88,53.13,77.02,643.59,20.51
56926,22.21,995.60,148.19,148.54,0.04,-0.06,1.15,4.62,-0.10,10.94,53.12,77.04,643.93,20.51
56957,22.21,995.60,148.19,148.47,0.04,-0.07,1.15,4.86,-0.34,10.80,53.13,77.05,644.26,21.00
56989,22.21,995.60,148.19,148.41,0.04,-0.07,1.15,4.89,-0.88,10.99,53.14,77.04,644.61,21.00
57021,22.20,995.59,148.30,148.39,0.04,-0.07,1.15,4.83,-1.18,11.03,53.14,77.03,644.97,20.51
57054,22.20,995.59,148.30,148.37,0.04,-0.07,1.14,4.80,-0.65,11.09,53.15,77.03,645.33,20.02
57085,22.20,995.59,148.30,148.36,0.04,-0.07,1.16,4.71,-1.06,11.17,53.14,77.02,645.68,21.00
57117,22.21,995.63,147.92,148.27,0.04,-0.07,1.15,4.69,-1.02,11.06,53.14,77.01,646.03,20.51
57149,22.21,995.63,147.92,148.20,0.04,-0.07,1.15,4.50,-0.77,11.05,53.14,77.00,646.39,21.48
57181,22.21,995.63,147.92,148.14,0.04,-0.07,1.14,4.72,-0.53,11.00,53.14,77.01,646.74,20.51
57212,22.21,995.62,148.05,148.13,0.05,-0.07,1.15,4.56,-0.10,11.05,53.13,77.02,647.08,21.48
57246,22.21,995.62,148.05,148.11,0.04,-0.07,1.14,4.74,-0.56,10.93,53.13,77.02,647.45,20.02
