Time(ms),Temp(C),Pressure(hPa),Alt(m),FiltAlt(m),AccX(g),AccY(g),AccZ(g),GyroX(deg/s),GyroY(deg/s),GyroZ(deg/s),AngleX(deg),AngleY(deg),AngleZ(deg),LM35Temp(C)
55628,19.59,1040.29,667.42,667.34,-0.01,0.01,1.08,3.08,65.29,-2.52,9.06,-92.01,-75.09,21.00
55661,19.58,1040.33,667.15,667.30,-0.04,0.00,1.10,2.45,71.65,1.67,9.01,-89.51,-75.04,20.51
55692,19.58,1040.33,667.15,667.27,-0.04,-0.00,1.09,-0.23,76.75,1.10,8.87,-87.04,-75.00,21.00
55724,19.58,1040.33,667.15,667.25,-0.05,0.01,1.09,-3.53,78.51,-1.92,8.64,-84.48,-75.06,20.02
55756,19.58,1040.33,667.34,667.27,-0.05,0.01,1.10,-5.18,78.13,-1.02,8.36,-81.98,-75.10,21.00
55787,19.59,1040.30,667.34,667.28,-0.03,0.01,1.10,-5.58,76.01,3.79,8.08,-79.62,-74.98,21.00
55821,19.59,1040.30,667.34,667.29,-0.05,0.00,1.10,-5.85,72.83,4.98,7.78,-77.31,-74.81,21.48
55853,19.59,1040.30,667.36,667.31,-0.04,-0.00,1.10,-6.97,69.85,2.06,7.45,-75.23,-74.75,20.02
55885,19.59,1040.30,667.36,667.32,-0.01,0.00,1.08,-6.45,65.41,2.48,7.15,-73.36,-74.67,21.00
55917,19.59,1040.30,667.36,667.33,-0.01,0.00,1.08,-4.13,58.05,4.75,6.93,-71.76,-74.51,21.48
55948,19.59,1040.30,667.36,667.33,0.01,-0.01,1.08,-2.29,48.19,3.68,6.76,-70.57,-74.40,21.48
55980,19.58,1040.30,667.37,667.34,0.02,-0.01,1.08,-0.78,35.59,-0.73,6.64,-69.76,-74.42,21.48
56014,19.58,1040.30,667.37,667.34,0.05,-0.01,1.07,2.15,24.11,-3.58,6.62,-69.30,-74.55,21.48
56045,19.58,1040.30,667.37,667.35,0.05,0.00,1.07,5.75,13.30,-3.03,6.71,-69.26,-74.64,20.51
56076,19.59,1040.31,667.26,667.33,0.05,-0.01,1.06,8.65,2.88,-3.86,6.88,-69.54,-74.76,21.48
56108,19.59,1040.31,667.26,667.32,0.05,-0.01,1.06,10.07,-8.41,-7.11,7.09,-70.17,-74.99,21.00
56140,19.59,1040.31,667.26,667.31,0.05,-0.00,1.06,10.42,-21.75,-8.81,7.33,-71.19,-75.27,21.00
56179,19.59,1040.32,667.18,667.28,0.03,-0.01,1.07,10.88,-38.41,-7.03,7.64,-72.97,-75.54,20.51
56210,19.59,1040.32,667.18,667.26,0.01,0.00,1.08,11.58,-48.67,-6.29,7.89,-74.69,-75.74,21.48
56242,19.58,1040.31,667.27,667.26,0.01,0.00,1.08,11.98,-54.96,-7.63,8.16,-76.62,-75.98,20.51
56274,19.58,1040.31,667.27,667.26,-0.02,0.01,1.09,12.26,-59.08,-8.90,8.43,-78.62,-76.27,21.48
56305,19.58,1040.31,667.27,667.26,-0.03,0.01,1.09,12.82,-64.38,-8.39,8.71,-80.67,-76.53,20.51
56338,19.59,1040.33,667.11,667.23,-0.04,0.01,1.11,13.60,-71.49,-6.61,9.03,-83.02,-76.75,21.00
56370,19.59,1040.33,667.11,667.21,-0.04,0.01,1.09,13.43,-78.12,-6.23,9.33,-85.46,-76.94,20.02
56402,19.59,1040.33,667.11,667.19,-0.05,0.01,1.10,13.07,-81.74,-5.58,9.61,-87.96,-77.12,21.00
56433,19.59,1040.33,667.30,667.21,-0.05,0.02,1.09,12.53,-80.13,-1.95,9.86,-90.27,-77.18,21.00
56464,19.59,1040.31,667.30,667.23,-0.05,0.01,1.08,10.53,-75.17,1.55,10.05,-92.40,-77.14,20.51
56496,19.59,1040.31,667.30,667.24,-0.04,0.01,1.09,6.36,-69.40,1.41,10.10,-94.38,-77.09,21.48
56530,19.59,1040.31,667.23,667.24,-0.02,0.01,1.09,2.07,-65.02,1.55,10.02,-96.33,-77.04,20.02
56561,19.59,1040.32,667.23,667.24,-0.01,0.02,1.09,-0.19,-62.30,4.78,9.88,-97.98,-76.89,21.00
56592,19.59,1040.32,667.23,667.24,0.01,0.01,1.06,-2.11,-56.85,7.30,9.68,-99.45,-76.66,21.00
56624,19.59,1040.32,667.23,667.24,0.03,0.00,1.05,-3.51,-47.86,7.39,9.43,-100.69,-76.43,21.00
56656,19.59,1040.30,667.33,667.26,0.05,0.00,1.05,-4.08,-36.15,6.14,9.16,-101.55,-76.23,21.00
56689,19.59,1040.30,667.33,667.27,0.06,-0.01,1.03,-2.54,-23.17,5.38,8.94,-102.04,-76.05,21.00
56720,19.59,1040.30,667.33,667.28,0.07,-0.00,1.04,0.12,-12.58,4.81,8.81,-102.15,-75.90,21.00
56752,19.59,1040.35,666.99,667.22,0.06,-0.01,1.04,3.02,-4.18,2.87,8.76,-102.00,-75.81,21.48
56784,19.59,1040.35,666.99,667.18,0.07,-0.00,1.04,5.52,3.68,-0.04,8.80,-101.61,-75.81,20.51
56815,19.59,1040.35,666.99,667.14,0.06,-0.01,1.04,8.59,13.70,-1.11,8.93,-100.93,-75.85,21.48
56846,19.58,1040.31,667.27,667.17,0.06,-0.00,1.04,10.90,27.52,-0.71,9.12,-99.84,-75.87,21.48
56880,19.58,1040.31,667.27,667.19,0.05,-0.00,1.05,11.58,40.59,-1.94,9.37,-98.24,-75.94,20.51
56912,19.58,1040.31,667.27,667.20,0.02,-0.01,1.06,9.98,49.36,-5.89,9.54,-96.44,-76.12,20.51
56943,19.58,1040.34,667.05,667.17,0.01,0.01,1.07,7.71,54.02,-7.34,9.64,-94.58,-76.35,21.48
56974,19.58,1040.34,667.05,667.15,0.00,0.01,1.08,5.81,57.61,-5.23,9.69,-92.63,-76.51,21.00
57006,19.58,1040.34,667.05,667.13,-0.02,0.01,1.08,3.77,62.83,-3.55,9.67,-90.49,-76.63,20.51
57040,19.58,1040.31,667.32,667.17,-0.03,0.01,1.08,0.15,68.71,-5.81,9.54,-88.05,-76.82,21.00
57071,19.58,1040.31,667.32,667.20,-0.03,0.01,1.10,-2.90,75.15,-4.99,9.31,-85.67,-76.98,20.51
57102,19.58,1040.31,667.32,667.22,-0.04,0.00,1.10,-5.07,78.60,-1.78,9.02,-83.22,-77.03,20.51
57134,19.59,1040.31,667.31,667.24,-0.04,0.00,1.11,-7.13,76.33,-0.42,8.67,-80.81,-77.05,20.51
57166,19.59,1040.31,667.31,667.26,-0.05,0.00,1.10,-9.48,70.63,-2.68,8.25,-78.62,-77.13,21.00
57197,19.59,1040.31,667.31,667.27,-0.04,0.01,1.10,-10.78,65.04,-2.52,7.82,-76.73,-77.21,20.02
57230,19.59,1040.30,667.37,667.29,-0.01,0.01,1.09,-9.79,59.99,2.28,7.40,-74.93,-77.14,21.00
57262,19.59,1040.30,667.37,667.30,0.00,-0.00,1.08,-8.38,57.44,5.50,7.03,-73.33,-76.96,20.51
57294,19.59,1040.30,667.37,667.32,-0.00,-0.01,1.09,-8.69,52.26,-0.26,6.66,-71.92,-76.97,21.48
57325,19.59,1040.31,667.24,667.30,0.00,0.00,1.09,-8.45,42.23,-6.39,6.32,-70.90,-77.17,20.02
57356,19.59,1040.31,667.24,667.29,0.03,0.01,1.08,-3.47,29.64,-1.10,6.14,-70.30,-77.20,20.51
57390,19.59,1040.31,667.24,667.28,0.05,-0.00,1.06,3.71,16.28,7.33,6.19,-70.10,-76.95,21.48
57422,19.58,1040.34,667.04,667.23,0.04,-0.02,1.06,6.58,5.99,1.12,6.30,-70.25,-76.92,21.00
57453,19.58,1040.34,667.04,667.20,0.05,-0.01,1.06,7.29,-1.89,-10.53,6.43,-70.65,-77.24,20.51
57484,19.58,1040.34,667.04,667.17,0.04,0.02,1.07,10.36,-11.61,-10.59,6.68,-71.33,-77.57,21.00
57516,19.59,1040.32,667.18,667.17,0.03,0.01,1.07,15.07,-24.45,-0.30,7.08,-72.40,-77.58,21.00
57548,19.59,1040.32,667.18,667.17,0.03,-0.01,1.08,17.11,-39.19,3.59,7.51,-73.91,-77.47,20.51
57581,19.59,1040.32,667.18,667.17,0.01,-0.02,1.08,14.81,-52.27,-8.16,7.87,-75.83,-77.74,20.51
57612,19.58,1040.36,666.89,667.12,0.00,-0.00,1.07,13.91,-57.92,-16.01,8.18,-77.77,-78.23,20.51
57644,19.58,1040.36,666.89,667.07,-0.01,0.02,1.07,17.07,-58.93,-8.00,8.62,-79.74,-78.49,21.00
57676,19.58,1040.36,666.89,667.03,-0.03,0.01,1.08,20.23,-60.42,3.03,9.13,-81.70,-78.39,21.48
57707,19.58,1040.33,667.09,667.04,-0.03,-0.01,1.09,18.39,-65.54,-0.74,9.56,-83.79,-78.41,21.48
57741,19.58,1040.33,667.09,667.05,-0.05,0.01,1.10,14.18,-72.47,-10.41,9.89,-86.10,-78.76,21.00
57773,19.58,1040.33,667.09,667.06,-0.04,0.02,1.09,13.32,-75.69,-4.61,10.18,-88.41,-78.91,21.00
57805,19.58,1040.34,667.02,667.05,-0.04,0.02,1.08,13.37,-73.49,8.35,10.47,-90.60,-78.64,21.00
57837,19.58,1040.34,667.02,667.04,-0.03,0.00,1.09,8.65,-68.47,9.36,10.58,-92.59,-78.34,20.51
57868,19.58,1040.34,667.02,667.04,-0.04,-0.00,1.09,0.67,-63.54,0.26,10.43,-94.33,-78.33,21.00
57902,19.59,1040.33,667.12,667.05,-0.01,0.02,1.07,-4.20,-59.54,-0.21,10.15,-96.11,-78.34,21.00
57934,19.59,1040.33,667.12,667.07,0.02,0.02,1.06,-4.17,-54.73,12.16,9.89,-97.62,-77.95,21.97
57965,19.59,1040.33,667.12,667.08,0.01,-0.00,1.07,-5.06,-48.67,15.59,9.59,-98.84,-77.47,21.00
57996,19.59,1040.32,667.19,667.10,0.04,-0.02,1.07,-7.68,-40.29,5.87,9.18,-99.82,-77.28,21.48
58028,19.59,1040.32,667.19,667.12,0.05,-0.01,1.04,-7.29,-29.14,-1.42,8.81,-100.49,-77.33,21.48
58060,19.59,1040.32,667.19,667.13,0.07,0.00,1.05,-3.26,-17.83,0.19,8.58,-100.81,-77.32,21.48
58093,19.59,1040.30,667.36,667.18,0.05,-0.01,1.05,1.52,-10.42,2.34,8.50,-100.88,-77.25,21.00
58124,19.59,1040.30,667.36,667.21,0.05,-0.01,1.05,4.90,-3.69,-0.70,8.51,-100.73,-77.27,20.51
58156,19.59,1040.30,667.36,667.24,0.08,-0.01,1.03,7.74,6.10,-4.99,8.62,-100.31,-77.43,21.48
58188,19.58,1040.33,667.14,667.22,0.06,-0.00,1.05,9.77,18.17,-8.64,8.80,-99.49,-77.70,21.48
58219,19.58,1040.33,667.14,667.21,0.05,0.00,1.04,11.77,31.47,-8.29,9.04,-98.26,-77.97,21.00
58253,19.58,1040.33,667.14,667.20,0.04,0.01,1.06,12.35,42.45,-6.03,9.31,-96.66,-78.17,20.51
58285,19.58,1040.34,667.07,667.17,0.04,-0.00,1.06,10.03,48.62,-6.99,9.49,-94.94,-78.39,20.51
58317,19.58,1040.34,667.07,667.15,0.01,0.00,1.08,5.32,51.32,-10.53,9.52,-93.13,-78.73,20.51
58349,19.58,1040.34,667.07,667.13,-0.01,0.01,1.08,1.57,55.29,-10.99,9.43,-91.22,-79.08,21.00
58380,19.58,1040.35,666.94,667.10,-0.02,0.01,1.08,-0.46,62.13,-5.80,9.29,-89.18,-79.26,21.00
58412,19.58,1040.35,666.94,667.07,-0.03,0.01,1.09,-2.64,69.46,-2.06,9.07,-86.88,-79.33,21.00
58446,19.58,1040.35,666.94,667.04,-0.03,0.00,1.10,-6.35,73.23,-3.10,8.73,-84.36,-79.43,20.51
58477,19.58,1040.32,667.17,667.07,-0.04,0.01,1.10,-9.35,71.23,-3.95,8.33,-82.16,-79.55,21.00
58508,19.58,1040.32,667.17,667.09,-0.03,0.01,1.10,-10.37,66.91,0.61,7.91,-80.15,-79.53,20.51
58540,19.58,1040.32,667.17,667.10,-0.02,0.01,1.09,-10.29,62.75,5.29,7.49,-78.26,-79.36,20.51
58572,19.59,1040.33,667.11,667.10,-0.02,0.00,1.09,-11.93,60.34,3.01,7.02,-76.47,-79.27,21.00
58605,19.59,1040.33,667.11,667.10,-0.01,0.00,1.09,-12.75,57.87,-0.76,6.51,-74.75,-79.29,21.00
58636,19.59,1040.33,667.11,667.10,0.01,0.01,1.08,-10.19,53.67,3.24,6.13,-73.33,-79.19,21.00
58668,19.58,1040.36,666.85,667.05,0.02,-0.00,1.08,-6.57,45.75,7.93,5.85,-72.14,-78.94,21.48
58700,19.58,1040.36,666.85,667.01,0.02,-0.01,1.08,-3.56,33.07,6.25,5.66,-71.38,-78.74,21.48
58731,19.58,1040.36,666.85,666.98,0.03,-0.01,1.07,-0.61,20.31,0.08,5.56,-71.04,-78.74,21.48
58763,19.59,1040.32,667.20,667.03,0.04,-0.00,1.06,4.36,9.46,-2.27,5.62,-71.07,-78.81,20.51
58797,19.59,1040.32,667.20,667.06,0.05,-0.00,1.07,11.14,0.07,0.86,5.93,-71.39,-78.78,21.00
58829,19.59,1040.32,667.20,667.09,0.05,-0.01,1.07,15.36,-7.66,0.02,6.33,-71.95,-78.78,20.51
58861,19.59,1040.31,667.26,667.12,0.03,-0.00,1.07,16.87,-18.16,-4.24,6.77,-72.81,-78.91,21.00
58892,19.59,1040.31,667.26,667.15,0.03,0.00,1.08,18.03,-31.40,-4.47,7.24,-74.04,-79.05,21.00
58924,19.59,1040.31,667.26,667.17,0.01,0.00,1.07,18.78,-42.33,-2.79,7.73,-75.60,-79.14,20.51
58958,19.59,1040.27,667.62,667.26,0.01,-0.00,1.08,18.79,-50.70,-3.31,8.25,-77.48,-79.25,21.00
58989,19.59,1040.27,667.62,667.34,0.00,0.01,1.06,17.75,-53.93,-5.19,8.69,-79.26,-79.41,21.00
59020,19.59,1040.27,667.62,667.39,-0.02,-0.08,0.82,-14.60,-79.95,9.88,8.00,-81.77,-79.11,21.48
59052,19.59,1040.32,667.24,667.36,0.11,-0.13,0.62,22.85,-58.03,-1.72,8.37,-83.85,-79.16,20.51
59084,19.59,1040.32,667.24,667.34,-0.04,-0.01,0.92,44.36,-19.52,-21.45,9.63,-84.42,-79.85,20.51
59115,19.59,1040.32,667.24,667.32,0.04,0.06,0.90,37.52,3.44,-10.16,10.75,-84.37,-80.17,20.02
59149,19.59,1040.30,667.37,667.33,-0.08,0.03,0.95,31.51,-6.33,21.62,11.64,-84.49,-79.46,21.48
59181,19.59,1040.30,667.37,667.34,-0.02,-0.04,0.93,19.84,-24.53,3.35,12.02,-85.23,-79.35,20.02
59213,19.59,1040.30,667.37,667.35,-0.06,0.00,0.87,2.23,-14.91,-5.55,11.91,-85.61,-79.53,21.00
59245,19.58,1040.31,667.32,667.34,-0.03,0.06,0.90,-9.97,-18.71,1.18,11.48,-86.13,-79.49,21.00
59276,19.58,1040.31,667.32,667.34,-0.02,0.03,0.98,12.16,-26.39,11.36,11.70,-86.89,-79.14,21.00
59310,19.58,1040.31,667.32,667.33,-0.05,-0.04,0.96,8.78,-10.56,4.34,11.76,-87.13,-78.99,21.00
59342,19.58,1040.32,667.21,667.31,-0.02,-0.02,1.00,0.36,-1.35,-17.95,11.57,-87.11,-79.57,21.48
59373,19.58,1040.32,667.21,667.29,0.02,0.04,1.00,-7.09,0.46,-25.84,11.22,-87.07,-80.37,21.48
59404,19.58,1040.32,667.21,667.27,-0.03,0.09,0.94,-7.73,6.91,-10.44,10.92,-86.78,-80.69,21.48
59436,19.59,1040.31,667.26,667.27,-0.00,0.06,1.02,-4.89,4.39,6.10,10.66,-86.60,-80.50,21.00
59470,19.59,1040.31,667.26,667.27,0.03,-0.02,1.06,-2.57,8.98,0.57,10.40,-86.30,-80.48,21.48
59501,19.59,1040.31,667.26,667.27,0.05,0.03,0.98,-0.64,17.33,3.21,10.25,-85.80,-80.38,20.51
59532,19.58,1040.32,667.21,667.26,0.05,0.02,1.03,1.63,16.94,2.11,10.17,-85.32,-80.31,20.51
59564,19.58,1040.32,667.21,667.25,-0.02,-0.05,1.08,4.24,10.48,-7.52,10.09,-84.96,-80.56,21.48
59596,19.58,1040.32,667.21,667.24,-0.02,-0.01,0.99,3.34,4.40,-18.24,10.03,-84.80,-81.14,20.51
59627,19.58,1040.32,667.16,667.22,0.04,0.08,0.99,9.68,-4.07,-10.01,10.27,-84.97,-81.46,21.48
59661,19.59,1040.33,667.16,667.21,-0.00,-0.01,1.02,16.84,-0.06,0.02,10.65,-84.96,-81.46,20.51
59693,19.59,1040.33,667.16,667.20,0.00,-0.03,0.98,17.65,-5.89,-8.07,11.00,-85.14,-81.72,21.00
59725,19.59,1040.31,667.29,667.22,0.05,0.02,0.92,4.09,-3.58,-21.32,10.98,-85.31,-82.40,20.51
59757,19.58,1040.31,667.29,667.23,0.98,0.15,1.05,14.52,-13.08,-21.45,11.39,-86.56,-83.09,20.51
59788,19.58,1040.31,667.29,667.25,-0.07,-0.08,1.09,19.87,-16.10,-1.36,11.72,-86.93,-83.13,20.51
59822,19.59,1040.30,667.34,667.26,-0.07,-0.13,0.94,5.78,-17.55,-36.36,11.57,-87.39,-84.36,20.51
59854,19.59,1040.30,667.34,667.28,0.14,0.20,1.08,7.89,0.97,-28.62,11.83,-87.45,-85.28,20.51
59885,19.59,1040.30,667.34,667.29,0.23,-0.28,0.81,-13.38,38.80,-41.83,10.87,-86.52,-86.58,20.51
59916,19.59,1040.30,667.34,667.30,-0.17,0.13,1.23,-13.38,19.29,-15.78,10.42,-85.75,-87.07,21.48
59948,19.59,1040.33,667.16,667.27,0.07,-0.08,1.07,-0.87,11.96,11.71,10.15,-85.43,-86.69,21.00
59980,19.59,1040.33,667.16,667.25,-0.00,-0.07,0.98,-5.01,19.49,14.49,9.75,-84.80,-86.23,21.48
60013,19.59,1040.33,667.16,667.23,0.04,-0.05,0.94,-5.59,10.72,3.22,9.36,-84.49,-86.12,21.00
60044,19.58,1040.33,667.11,667.21,0.05,-0.04,0.99,23.55,14.45,28.74,9.89,-84.12,-85.23,21.00
60076,19.58,1040.33,667.11,667.19,0.13,-0.03,0.96,60.85,-4.21,55.64,11.62,-84.41,-83.45,21.00
60108,19.58,1040.33,667.11,667.17,0.33,0.01,0.86,80.59,3.20,77.35,13.97,-84.74,-80.97,20.51
60139,19.58,1040.31,667.32,667.20,0.36,0.12,0.92,96.58,17.59,124.02,16.90,-84.61,-77.01,21.48
60173,19.58,1040.31,667.32,667.23,0.09,0.41,1.00,60.47,-6.21,167.18,19.01,-84.91,-71.49,21.48
60205,19.58,1040.31,667.32,667.25,-0.27,0.55,1.12,28.94,4.81,34.80,20.10,-84.52,-70.38,21.00
60237,19.58,1040.31,667.27,667.25,-0.22,0.43,0.75,7.52,-51.83,93.41,20.55,-85.86,-67.39,21.48
60269,19.58,1040.31,667.27,667.25,-0.41,-0.12,1.27,54.67,36.77,162.75,21.80,-84.32,-62.18,21.00
60300,19.58,1040.31,667.27,667.26,-0.16,-0.73,0.93,18.32,-19.69,31.18,21.21,-84.78,-61.21,20.51
60334,19.59,1040.31,667.30,667.27,-0.06,-0.08,0.90,12.23,-94.77,-138.45,21.14,-87.86,-65.92,21.48
60366,19.59,1040.31,667.30,667.27,0.32,0.52,0.34,-109.29,64.23,-114.85,18.30,-86.33,-69.59,21.00
60397,19.59,1040.31,667.30,667.28,0.04,1.25,1.41,-46.49,-68.10,-200.73,17.40,-88.39,-75.82,21.48
60428,19.58,1040.32,667.20,667.26,0.37,0.71,0.95,-30.22,3.71,-29.19,16.88,-88.55,-76.72,21.48
60460,19.58,1040.32,667.20,667.25,-1.08,-0.20,1.57,14.61,59.33,-118.39,16.93,-85.92,-80.51,21.00
60492,19.58,1040.32,667.20,667.24,0.01,0.06,1.10,-63.97,-28.22,-219.46,14.69,-86.79,-87.53,21.00
60525,19.59,1040.34,667.01,667.19,-0.46,-0.31,1.23,-10.03,-8.38,-65.31,13.85,-86.63,-89.69,19.53
60556,19.59,1040.34,667.01,667.16,-0.39,0.17,1.08,62.70,35.20,43.62,15.69,-85.13,-88.34,20.51
60588,19.59,1040.34,667.01,667.13,-0.09,0.11,0.87,29.08,8.83,52.60,16.48,-84.72,-86.65,19.53
60620,19.58,1040.33,667.10,667.12,0.03,0.16,0.87,10.49,2.23,24.13,16.73,-84.69,-85.88,20.51
60651,19.58,1040.33,667.10,667.12,0.05,-0.13,0.96,-6.13,1.21,-3.81,16.10,-84.72,-86.00,21.00
60685,19.58,1040.33,667.10,667.11,-0.04,0.05,0.94,3.22,-3.77,-5.37,15.99,-84.80,-86.18,21.00
60717,19.58,1040.34,667.01,667.09,-0.01,0.05,0.92,1.80,-3.28,-17.05,15.84,-84.89,-86.73,21.00
60749,19.58,1040.34,667.01,667.08,-0.01,0.03,0.96,-5.50,-3.98,-31.00,15.44,-85.00,-87.72,21.00
60781,19.58,1040.34,667.01,667.06,-0.03,0.02,0.95,-9.65,-8.58,-44.36,14.90,-85.23,-89.14,20.02
60812,19.58,1040.34,667.02,667.05,-0.03,-0.02,0.96,-10.80,-11.19,-52.53,14.30,-85.52,-90.77,20.51
60846,19.58,1040.34,667.02,667.05,-0.08,-0.03,1.02,15.39,8.84,19.33,14.54,-85.12,-90.11,21.00
60878,19.58,1040.34,667.02,667.04,-0.04,-0.01,0.96,7.68,2.63,11.59,14.52,-84.99,-89.74,20.02
60909,19.58,1040.35,666.96,667.02,-0.03,-0.00,0.96,3.23,0.57,-6.00,14.38,-84.93,-89.92,21.00
60940,19.58,1040.35,666.96,667.01,-0.04,-0.01,0.97,-0.72,-3.66,-17.11,14.10,-84.99,-90.45,20.02
60972,19.58,1040.35,666.96,667.00,0.00,-0.08,0.95,3.55,-1.58,-3.31,13.88,-85.04,-90.56,20.51
61004,19.58,1040.36,666.91,666.98,0.00,0.00,0.97,5.97,-0.22,5.67,13.84,-85.04,-90.38,21.00
61037,19.58,1040.36,666.91,666.97,-0.08,-0.01,0.97,3.13,1.41,-3.26,13.70,-84.90,-90.49,20.51
61068,19.58,1040.36,666.91,666.95,-0.02,-0.05,0.96,1.65,-1.22,-9.61,13.47,-84.90,-90.78,21.00
61100,19.58,1040.35,666.93,666.95,-0.02,-0.02,0.97,5.37,0.54,2.52,13.39,-84.85,-90.70,20.02
61132,19.58,1040.35,666.93,666.94,-0.03,-0.02,0.96,3.05,-1.92,-4.23,13.25,-84.87,-90.84,20.51
61163,19.58,1040.35,666.93,666.94,-0.02,-0.02,0.96,4.76,-0.71,1.38,13.16,-84.87,-90.80,21.00
61197,19.58,1040.37,666.78,666.91,0.00,-0.01,0.97,2.33,-0.71,-3.81,13.00,-84.89,-90.92,21.00
61229,19.58,1040.37,666.78,666.88,0.00,-0.02,0.96,4.12,-0.87,-0.84,12.89,-84.92,-90.95,21.00
61261,19.58,1040.37,666.78,666.86,-0.02,-0.03,0.97,3.55,-0.22,-1.78,12.75,-84.91,-91.00,19.53
61293,19.58,1040.35,666.93,666.88,-0.01,-0.03,0.96,3.14,-0.36,-2.20,12.61,-84.90,-91.07,20.51
61324,19.58,1040.35,666.93,666.89,-0.03,-0.12,0.79,2.45,11.10,-0.64,12.31,-84.51,-91.09,21.00
61356,19.58,1040.35,666.93,666.90,0.01,-0.04,0.98,3.16,2.25,-2.21,12.16,-84.45,-91.17,20.02
61390,19.58,1040.34,667.05,666.93,-0.02,-0.02,0.97,3.83,-0.38,-1.86,12.06,-84.45,-91.23,20.02
61421,19.58,1040.34,667.05,666.95,-0.03,-0.02,0.96,3.71,-0.90,-1.55,11.95,-84.44,-91.28,19.53
61452,19.58,1040.34,667.05,666.97,-0.01,-0.01,0.95,3.52,0.04,-0.96,11.86,-84.44,-91.31,21.00
61484,19.58,1040.35,666.96,666.97,-0.01,-0.03,0.96,3.43,-0.73,-1.92,11.74,-84.45,-91.37,20.51
61516,19.58,1040.35,666.96,666.97,-0.01,-0.01,1.06,-0.60,8.23,2.14,11.53,-84.19,-91.30,20.51
61549,19.58,1040.35,666.96,666.96,0.03,-0.02,0.98,4.13,-5.17,1.99,11.46,-84.40,-91.23,20.51
61580,19.58,1040.35,666.92,666.96,0.02,-0.06,0.97,1.36,-1.32,-4.53,11.26,-84.47,-91.37,21.00
61612,19.58,1040.35,666.92,666.95,0.00,-0.02,0.97,3.52,0.43,-1.94,11.17,-84.46,-91.44,21.00
61644,19.58,1040.35,666.92,666.94,-0.02,-0.03,0.97,4.36,-0.10,-0.16,11.10,-84.45,-91.44,21.00
61675,19.58,1040.35,666.97,666.95,-0.02,-0.03,0.96,3.25,-0.35,-2.35,10.99,-84.43,-91.52,21.00
61707,19.58,1040.35,666.97,666.96,-0.02,-0.04,0.96,3.51,-0.76,-1.51,10.88,-84.44,-91.56,20.51
61738,19.58,1040.35,666.97,666.96,-0.02,-0.02,0.96,3.62,-0.19,-1.31,10.80,-84.43,-91.60,20.51
61769,19.58,1040.32,667.22,667.01,-0.02,-0.03,0.97,3.71,-0.54,-1.68,10.72,-84.44,-91.66,19.53
61800,19.58,1040.32,667.22,667.05,-0.02,-0.01,0.98,3.54,-1.40,-1.63,10.65,-84.46,-91.71,20.51
61832,19.58,1040.32,667.22,667.09,0.00,-0.01,0.96,3.49,-0.22,-1.55,10.57,-84.47,-91.76,20.02
61864,19.58,1040.35,666.92,667.05,0.01,-0.02,0.96,2.94,0.33,-2.84,10.47,-84.47,-91.85,21.48
61897,19.58,1040.35,666.92,667.03,-0.03,-0.03,0.96,3.80,0.77,-1.57,10.40,-84.42,-91.90,21.00
61928,19.58,1040.35,666.92,667.01,0.04,-0.03,0.95,3.36,-0.99,-1.81,10.31,-84.51,-91.95,21.00
61960,19.58,1040.35,666.93,666.99,0.09,-0.06,1.10,2.94,1.24,-10.58,10.18,-84.57,-92.29,19.53
61992,19.58,1040.35,666.93,666.98,-0.07,0.13,1.15,-1.27,8.48,6.80,10.12,-84.24,-92.08,20.51
62023,19.58,1040.35,666.93,666.97,-0.04,-0.17,0.82,-30.06,8.94,3.87,8.81,-83.92,-91.96,20.51
62056,19.58,1040.32,667.17,667.01,-0.32,-0.08,1.21,-14.43,-28.32,0.40,8.15,-84.56,-91.94,20.51
62088,19.58,1040.32,667.17,667.04,0.09,-0.03,0.89,0.78,-0.87,-6.24,8.02,-84.71,-92.14,20.51
62120,19.58,1040.32,667.17,667.07,-0.26,-0.01,0.82,30.13,3.91,39.41,8.83,-84.24,-90.88,20.51
62151,19.59,1040.32,667.22,667.10,0.02,-0.02,0.98,17.92,2.89,49.06,9.23,-84.19,-89.36,21.48
62182,19.59,1040.32,667.22,667.12,0.01,0.09,1.15,43.11,12.04,50.68,10.49,-83.85,-87.79,21.48
62214,19.59,1040.32,667.22,667.14,-0.04,0.15,1.41,35.19,-7.61,-26.23,11.55,-84.07,-88.63,20.51
62248,19.58,1040.35,666.99,667.11,0.14,0.34,1.37,76.39,-16.76,-23.92,14.18,-84.76,-89.44,20.51
62279,19.58,1040.35,666.99,667.09,-0.12,0.00,0.91,95.77,-25.77,-89.80,16.86,-85.39,-92.23,20.51
62310,19.58,1040.35,666.99,667.07,-0.28,0.06,0.94,63.17,-21.55,-78.44,18.55,-85.70,-94.66,21.00
62342,19.58,1040.34,667.02,667.06,0.07,0.28,0.89,36.90,-1.34,9.48,19.73,-85.81,-94.35,20.51
62374,19.58,1040.34,667.02,667.05,0.15,-0.05,1.00,17.81,-0.12,43.55,19.89,-85.97,-92.96,20.02
62407,19.58,1040.34,667.02,667.04,-0.34,0.21,0.91,3.94,19.23,18.68,19.91,-84.93,-92.34,20.02
62438,19.58,1040.36,666.92,667.02,-0.08,0.09,1.13,18.10,-3.74,-9.14,20.20,-84.96,-92.63,20.51
62470,19.58,1040.36,666.92,667.00,-0.12,0.15,1.15,14.61,-40.61,-0.45,20.45,-86.11,-92.64,20.02
